<UserID>	<ArtistID>	<Count>
4	15906	1
4	15390	1
4	22027	1
4	24164	27
4	11681	1
4	30309	20
4	26249	1
4	3443	2
4	22038	3
4	18010	1
4	1579	1
4	11690	2
4	28230	2
4	30321	1
4	5477	1
4	30323	6
4	5480	2
4	1389	2
4	18025	1
4	28239	1
4	30329	1
4	11699	2
4	22055	1
4	7523	1
4	19862	5
4	20024	1
4	24193	1
4	30336	1
4	28249	9
4	30340	1
4	25253	1
4	1895	1
4	22060	1
4	24198	2
4	13793	6
4	30344	1
4	18041	2
4	22065	1
4	9635	1
4	20035	6
4	32421	1
4	15948	1
4	3457	103
4	22066	5
4	7535	1
4	30351	1
4	30353	1
4	1421	6
4	15955	2
4	32426	2
4	24212	11
4	20041	1
4	7542	1
4	7546	33
4	9648	7
4	7548	1
4	17114	1
4	13816	2
4	5505	1
4	7552	16
4	5507	1
4	13822	2
4	17201	1
4	22082	1
4	13826	3
4	28275	5
4	26302	12
4	15972	4
4	1434	1
4	11739	5
4	591	1
4	26306	1
4	32447	3
4	5515	1
4	28280	2
4	7797	1
4	13836	90
4	9667	1
4	15981	26
4	16162	1
4	13614	1
4	26769	1
4	21294	5
4	20066	1
4	24249	30
4	20069	5
4	12573	1
4	13717	1
4	7585	1
4	32464	1
4	28299	3
4	22108	4
4	9683	3
4	727	1
4	28304	3
4	16001	1
4	5540	4
4	25585	2
4	1461	5
4	16005	2
4	20086	1
4	18105	2
4	20091	1
4	26344	1
4	7601	1
4	13867	17
4	9705	3
4	28319	2
4	11780	3
4	5559	1
4	32489	2
4	7617	1
4	12234	3
4	24282	8
4	32492	2
4	1481	1
4	20104	2
4	26358	3
4	13883	1
4	20105	2
4	30416	2
4	22143	8
4	7628	25
4	19209	2
4	21539	8
4	18126	3
4	3539	1
4	11791	2
4	24291	3
4	5571	1
4	22148	2
4	26372	1
4	1490	1
4	20118	2
4	9731	2
4	28342	1
4	18134	2
4	24300	1
4	25836	3
4	9737	3
4	11802	9
4	28345	26
4	30436	3
4	6706	2
4	23689	1
4	7648	1
4	5586	3
4	24311	5
4	13915	38
4	26390	1
4	28355	2
4	18148	1
4	1515	2
4	24321	5
4	11816	7
4	13922	4
4	11819	1
4	9752	1
4	28365	2
4	943	1
4	24330	1
4	18158	1
4	7662	3
4	22182	12
4	13929	1
4	20144	1
4	3572	3
4	32535	2
4	26408	1
4	26410	1
4	22191	1
4	13937	1
4	22193	5
4	20152	2
4	13560	1
4	1539	10
4	30469	1
4	28380	63
4	24349	1
4	1544	152
4	22200	1
4	5624	10
4	11844	8
4	18195	4
4	7680	1
4	11565	1
4	9788	3
4	20162	8
4	22209	1
4	13954	9
4	7684	2
4	5629	14
4	3596	1
4	11855	1
4	11856	4
4	18204	1
4	26431	3
4	22215	2
4	24368	2
4	11861	1
4	13967	2
4	24371	1
4	26436	1
4	20177	1
4	12592	1
4	18209	1
4	11865	2
4	22225	1
4	32578	1
4	28408	23
4	32579	17
4	22231	2
4	32581	2
4	5472	1
4	9813	1
4	24386	7
4	11882	1
4	26451	1
4	32271	1
4	13299	10
4	20190	2
4	5658	1
4	22237	1
4	22093	1
4	20558	1
4	12598	1
4	5661	1
4	28426	97
4	21904	3
4	28428	1
4	7718	1
4	7719	1
4	8812	4
4	7721	2
4	16132	1
4	20205	1
4	22251	1
4	3630	1
4	26467	1
4	1513	2
4	5673	23
4	5674	6
4	3632	2
4	18167	2
4	9835	1
4	16141	2
4	11900	2
4	32605	1
4	3638	1
4	18247	1
4	9801	1
4	3641	2
4	27128	1
4	32277	1
4	7742	19
4	30552	2
4	22274	4
4	26486	40
4	22279	16
4	16157	4
4	1617	1
4	14054	1
4	10528	6
4	20230	3
4	20560	28
4	11925	1
4	32627	1
4	20238	1
4	7764	1
4	24438	1
4	14036	2
4	30572	1
4	32630	3
4	3663	1
4	32633	213
4	24443	1
4	3666	1
4	18279	1
4	28478	3
4	22296	1
4	20251	1
4	3668	1
4	19899	6
4	28484	4
4	24452	163
4	6969	1
4	24454	2
4	24455	18
4	28494	12
4	9890	1
4	3682	2
4	20266	1
4	16201	2
4	32652	1
4	16202	1
4	14064	1
4	9904	1
4	11960	1
4	14718	2
4	11964	4
4	3690	2
4	1659	4
4	9911	2
4	9970	1
4	32669	4
4	28517	2
4	3702	20
4	30611	1
4	30613	2
4	28520	3
4	1999	13
4	9925	1
4	18311	26
4	30618	1
4	22340	2
4	16223	9
4	3717	5
4	28533	2
4	26552	27
4	30624	1
4	14086	1
4	22350	1
4	20296	11
4	20297	1
4	5773	6
4	32689	1
4	9860	1
4	14091	7
4	26562	1
4	20300	1
4	5779	1
4	11086	1
4	20305	5
4	9944	1
4	3344	2
4	32697	61
4	22361	3
4	7833	10
4	12008	1
4	4285	22
4	5795	1
4	22366	172
4	5799	1
4	9863	1
4	12020	1
4	3741	36
4	3743	5
4	22371	2
4	26578	1
4	20324	5
4	1705	46
4	12022	1
4	7627	1
4	24525	131
4	10459	2
4	21583	1
4	26584	2
4	9963	1
4	9964	1
4	7853	1
4	32717	3
4	631	7
4	18918	1
4	32721	6
4	7858	1
4	632	1
4	7860	2
4	7862	3
4	10534	21
4	32728	3
4	28573	4
4	25810	1
4	24544	1
4	28821	1
4	23038	1
4	28133	1
4	28582	8
4	30918	1
4	7877	2
4	3775	2
4	7878	17
4	3776	1
4	16283	3
4	3781	1
4	30679	1
4	24560	3
4	24561	3
4	16289	1
4	14150	30
4	7890	1
4	28600	1
4	23139	7
4	32763	6
4	24568	7
4	22295	1
4	14172	2
4	32781	2
4	16311	3
4	14986	10
4	19190	3
4	10014	3
4	5871	9
4	16323	14
4	28622	25
4	3814	5
4	24596	1
4	5874	1
4	14190	2
4	28628	1
4	14195	3
4	10028	2
4	6248	1
4	24607	7
4	22456	1
4	32799	3
4	7928	2
4	1801	5
4	14202	1
4	26649	7
4	30723	1
4	12107	10
4	7933	1
4	18422	2
4	30726	3
4	1811	1
4	20257	2
4	20412	1
4	18430	1
4	7947	3
4	11045	1
4	13677	4
4	20415	3
4	32817	1
4	29888	2
4	18436	84
4	6913	6
4	26670	2
4	14230	1
4	22482	6
4	5919	2
4	23597	10
4	28147	1
4	14238	2
4	20427	1
4	20430	3
4	32830	4
4	20431	1
4	16369	29
4	10065	2
4	20433	3
4	27165	1
4	20440	23
4	28671	1
4	16375	1
4	28674	1
4	30772	1
4	16380	2
4	24655	3
4	30775	1
4	28679	1
4	31949	1
4	22509	1
4	22511	1
4	24664	1
4	1849	1
4	20454	6
4	3876	1
4	10086	2
4	28688	1
4	10088	7
4	32025	1
4	22524	33
4	3217	22
4	7991	2
4	3884	1
4	12165	2
4	22530	1
4	20469	1
4	3710	1
4	2691	1
4	4736	4
4	24688	3
4	27950	1
4	28704	3
4	2695	4
4	1872	2
4	22542	1
4	30813	2
4	10103	2
4	26724	1
4	18498	4
4	26725	2
4	5972	1
4	14290	5
4	8007	1
4	8008	2
4	14293	34
4	5977	1
4	22552	2
4	16427	7
4	26730	1
4	10113	1
4	30818	5
4	26733	1
4	12192	4
4	30821	2
4	14302	20
4	16437	4
4	30824	1
4	3911	2
4	14307	3
4	11289	2
4	14308	1
4	30833	2
4	8031	1
4	1894	1
4	8033	2
4	30835	20
4	10135	1
4	5997	10
4	16449	1
4	17942	20
4	30839	5
4	1899	3
4	16454	3
4	26753	1
4	24717	2
4	24722	1
4	10141	1
4	3923	1
4	14319	1
4	3401	2
4	1909	10
4	3928	4
4	14323	1
4	30851	4
4	6013	13
4	3935	1
4	6015	1
4	20525	1
4	15387	1
4	30865	1
4	32938	1
4	30867	1
4	30869	2
4	5	1
4	26773	1
4	11765	1
4	32943	2
4	14345	3
4	32491	1
4	12235	1
4	8152	1
4	14349	5
4	20546	2
4	32952	1
4	6035	1
4	30884	2
4	30885	1
4	29543	1
4	12240	5
4	1945	1
4	8080	3
4	3962	1
4	6043	1
4	25497	3
4	3966	19
4	24768	6
4	10179	1
4	30890	2
4	33027	7
4	31642	1
4	3971	1
4	10185	1
4	3977	2
4	3978	4
4	10188	2
4	10192	1
4	26799	2
4	1961	1
4	22629	1
4	26806	1
4	12262	1
4	10198	2
4	28178	1
4	10203	6
4	22636	1
4	22638	9
4	24799	2
4	12273	2
4	8113	1
4	26818	1
4	20580	11
4	30921	1
4	6080	43
4	16533	2
4	22644	1
4	10216	9
4	26828	1
4	6085	1
4	10945	1
4	14399	1
4	19337	1
4	18602	1
4	31612	1
4	1996	2
4	6443	1
4	16565	4
4	4033	17
4	8140	1
4	32678	1
4	2008	1
4	18620	28
4	12301	1
4	12302	3
4	18957	2
4	33028	1
4	33029	7
4	18623	4
4	32212	8
4	30948	2
4	30950	2
4	33033	1
4	1728	1
4	2021	1
4	24838	1
4	14425	1
4	33038	20
4	20621	1
4	4057	2
4	12317	2
4	33045	2
5	2674	172
5	6379	5
5	5212	44
5	19139	68
5	24972	93
5	31796	7
5	518	1243
5	7388	188
5	29647	292
5	8881	14
5	8846	60
5	5586	78
5	22167	8
5	30050	114
5	29793	58
5	32382	3207
5	24855	1
5	24384	47
5	11816	68
5	27260	1
5	12586	1
5	15236	11
5	3810	57
5	2760	2
5	29144	28
5	22970	1
5	5486	4
5	21786	23
5	9756	1
5	4359	2
5	7171	13
5	11073	1
5	9662	3
5	16399	13
5	2187	9
5	14880	1
5	3719	4
5	11331	143
5	7860	4
5	16427	117
5	32532	3440
5	10134	39
5	26760	5
5	11832	16
5	2192	10
5	19905	1
5	14827	2
5	16283	1
5	26896	4
5	279	91
5	3088	1
5	11970	3
5	4469	5
5	29814	4
5	28762	2709
5	10285	1
5	8630	298
5	10538	23
5	25498	3
5	6318	1
5	8352	236
5	1539	68
5	7278	1915
5	21655	1
5	25755	5
5	10291	8
5	21924	1407
5	6405	6
5	4346	121
5	680	8
5	19305	1
5	30872	200
5	12564	2166
5	13272	7
5	32084	14
5	31715	30
5	25280	1
5	28785	1
5	3089	3
5	22995	2
5	174	24
5	3836	8
5	22081	1
5	17669	1
5	21556	3
5	32556	8
5	11607	11
5	32442	1
5	9528	186
5	692	1239
5	14665	21
5	4489	110
5	15138	2
5	23140	1
5	17915	8
5	28647	6
5	15966	67
5	31544	5
5	32688	4
5	11493	44
5	18933	4
5	14361	1
5	3457	70
5	9275	1547
5	22215	20
5	10426	83
5	7759	13
5	31161	10
5	20956	16
5	26044	1
5	13967	573
5	20972	2222
5	5779	60
5	3619	10
5	15564	1
5	20303	60
5	565	168
5	2092	600
5	18447	1
5	703	1
5	16242	5
5	29194	340
5	28119	1
5	4577	1
5	12526	1
5	16788	1
5	9291	247
5	12300	1
5	3612	133
5	26939	6
5	19497	1
5	19941	2
5	8527	9
5	10580	79
5	19153	38
5	6323	137
5	19831	2
5	12397	2
5	6930	37
5	2104	3
5	6695	6
5	26061	198
5	21353	9
5	23848	2
5	15865	1
5	31562	7
5	3702	5
5	17055	1
5	713	86
5	10588	19
5	26692	1
5	5016	1
5	16379	2
5	25182	199
5	25422	1
5	20713	1
5	31952	3
5	16386	26
5	4278	131
5	13755	17
5	18836	19
5	24664	176
5	6894	7
5	4651	240
5	3264	109
5	18349	1
5	14669	13
5	19651	23
5	27802	156
5	27074	89
5	10871	48
5	24591	1
5	14345	2
5	4655	5651
5	18265	33
5	4276	97
5	25193	1
5	25320	142
5	10218	251
5	718	18
5	8411	1
5	15717	224
5	5686	2
5	26088	3
5	26708	60
5	31825	311
5	25335	60
5	27404	10
5	22260	1
5	23599	8
5	6842	1
5	9443	353
5	19559	1
5	21858	21
5	13868	10
5	18486	94
5	1230	2
5	28446	1
5	733	69
5	19343	90
5	16557	3
5	31063	1
5	24814	1
5	15191	501
5	12553	5
5	991	3
5	19220	1
5	24412	1
5	25440	88
5	25206	13
5	23313	247
5	21739	38
5	13444	27
5	13977	2
5	32617	508
5	18736	122
5	19983	4
5	22278	1
5	32331	21
5	30557	24
5	19608	212
5	3420	16
5	15642	4
5	12817	44
5	861	1
5	23656	1326
5	18498	5497
5	30562	7
5	10337	7
5	20881	18
5	17863	123
5	1759	58
5	4993	1
5	2009	54
5	27714	1
5	26717	1
5	9776	21
5	28212	907
5	26492	1
5	31126	3
5	18622	2
5	33029	312
5	8710	9
5	3303	3
5	13742	162
5	7693	1
5	7378	9054
5	30511	2
5	18991	11
5	1246	8
5	11909	19
5	476	2
5	14158	5
5	4701	99
5	8927	7
5	2923	174
5	2023	8
5	25074	11
5	29390	6
5	2025	4
5	2302	17
5	32633	113
5	25991	1
5	1139	1
5	17978	12
5	6741	4268
5	24993	3
5	19879	3
5	32000	66
5	14477	1
5	15220	53
6	21332	1
6	19813	1
6	17121	1
6	10912	1
6	25243	1
6	903	1
6	15924	1
6	26297	1
6	31108	1
6	17625	1
6	7393	1
6	18018	1
6	12119	1
6	13127	1
6	19369	1
6	30050	1
6	18878	1
6	20823	1
6	16051	1
6	4328	1
6	11696	30
6	20132	4
6	27607	1
6	2048	1
6	20967	5
6	18025	1
6	28118	1
6	26522	3
6	19269	1
6	13641	94
6	9125	20
6	16066	1
6	4981	3
6	28230	2
6	6640	1
6	5603	1
6	22182	1
6	11825	1
6	21784	1
6	26009	1
6	24729	1
6	20645	1
6	1657	2
6	17001	1
6	30070	1
6	30978	1
6	17002	1
6	4084	2
6	161	2
6	7552	10
6	23794	46
6	18168	1
6	32315	1
6	14719	1
6	29290	1
6	7275	1
6	9257	1
6	3457	40
6	19280	10
6	7932	2
6	12018	1
6	19153	4
6	2248	12
6	77	1
6	16848	10
6	18184	1
6	28380	1
6	7762	1
6	18705	1
6	17912	1
6	8356	99
6	19162	1
6	22992	1
6	8757	2
6	31564	1
6	289	2
6	18314	1
6	30996	1
6	20545	1
6	648	1
6	2339	1
6	24544	46
6	20162	1
6	22739	1
6	16497	2
6	6787	1
6	2732	1
6	19041	9
6	26552	17
6	29561	1
6	8764	1
6	27413	1
6	24093	6
6	29973	1
6	15542	2
6	1827	1
6	4885	3
6	9163	55
6	1566	1
6	24907	1
6	25423	1
6	29569	1
6	3602	1
6	7050	1
6	8517	1
6	356	2
6	19559	33
6	10113	4
6	20560	2
6	68	1
6	31424	1
6	7701	1
6	25656	1
6	4219	9
6	19059	1
6	24505	1
6	15302	1
6	4311	2
6	3248	1
6	13428	84
6	24386	1
6	6696	18
6	30649	4
6	15005	1
6	10850	57
6	12229	1
6	31681	1
6	20190	2
6	3702	1
6	15439	1
6	31801	1
6	25578	96
6	32844	1
6	5009	1
6	9955	2
6	12401	1
6	13185	48
6	15010	2
6	21704	2
6	6056	3
6	4261	1
6	9890	8
6	12663	1
6	9552	1
6	23287	2
6	24525	1
6	1329	5
6	12030	6
6	578	1
6	8113	1
6	596	1
6	6575	1
6	5425	4
6	1098	1
6	14257	1
6	2500	1
6	30274	1
6	27928	2
6	18468	1
6	4522	1
6	1513	1
6	29729	1
6	25335	4
6	17718	2
6	21593	1
6	1466	2
6	21711	1
6	30283	1
6	14128	4
6	32479	1
6	18758	1
6	10822	6
6	6966	4
6	14665	4
6	18601	1
6	8630	6
6	6799	1
6	9922	1
6	718	2
6	20444	1
6	3524	1
6	23059	2
6	25077	1
6	19220	44
6	32124	1
6	30019	1
6	27704	1
6	5179	2
6	23313	5
6	32697	11
6	17087	1
6	4077	7
6	7091	1
6	4033	7
6	6862	1
6	5695	1
6	23359	2
6	24284	1
6	16420	2
6	30679	4
6	11542	1
6	29017	1
6	24959	1
6	31605	1
6	8298	1
6	350	7
6	32244	24
6	30421	9
6	29497	1
6	16428	1
6	27353	1
6	21880	1
6	2019	1
6	17060	1
6	24164	1
6	25854	1
6	28173	1
6	4957	1
6	23342	1
6	22529	1
6	17372	1
6	32633	48
6	16308	1
6	26507	4
7	3358	11
7	16444	2
7	28988	9
7	28488	1
7	22571	366
7	12119	2
7	15793	51
7	13500	9
7	24853	6
7	14577	2
7	17135	1
7	25866	11
7	2048	91
7	7261	47
7	7262	7
7	1909	2
7	5736	1
7	7523	3
7	4583	1
7	10932	24
7	30970	6
7	22182	117
7	6285	51
7	20647	2
7	15811	7
7	31132	53
7	9136	53
7	30213	1
7	31386	101
7	18545	2
7	3694	6
7	19280	18
7	26649	31
7	21063	1
7	3093	13
7	22197	5
7	28990	24
7	30990	7
7	23680	1
7	169	4
7	1812	21
7	10418	17
7	22340	2
7	31777	1
7	9787	62
7	9788	24
7	19041	15
7	32562	1
7	54	7
7	1291	20
7	22082	81
7	23005	1
7	30372	1
7	25916	80
7	31140	2
7	14094	1
7	23830	5
7	32329	11
7	32576	7
7	13836	133
7	25410	1
7	18079	58
7	21601	1
7	26188	9
7	5828	5
7	15303	1
7	28494	5
7	27663	3
7	31029	6
7	10587	1
7	713	1
7	21704	7
7	22907	39
7	2248	2
7	31373	1
7	29997	1
7	2715	16
7	2251	34
7	9964	2
7	16391	3
7	1348	14
7	2540	454
7	3544	7
7	3876	12
7	332	6
7	31192	1
7	28728	2
7	27198	2
7	18597	1
7	226	47
7	25555	31
7	11277	70
7	5437	3
7	21859	8
7	2609	60
7	2514	23
7	24918	1
7	22397	1
7	1111	1
7	26956	18
7	19220	1
7	16018	51
7	31464	71
7	23619	137
7	23359	457
7	23491	2
7	7627	17
7	12560	2
7	15206	59
7	9659	3
7	25227	11
7	16427	1
7	27387	6
7	1490	42
7	15775	7
7	7109	1
7	1717	1
7	7339	83
7	632	25
7	1768	6
7	5985	11
7	20764	1
7	4440	3
7	20247	5
8	23768	708
8	8722	6
8	10257	1
8	3064	1015
8	5586	3
8	11810	2
8	11815	1
8	27851	5
8	20132	66
8	25866	7
8	13451	2
8	2048	18
8	19651	1
8	18640	33
8	4077	251
8	26891	119
8	5603	14
8	22182	13
8	11825	153
8	30973	4
8	25374	35
8	17146	1
8	23236	135
8	11832	3
8	19041	71
8	23794	831
8	11338	110
8	26896	30
8	9257	14
8	31526	2
8	8201	4
8	1539	17
8	19153	17
8	1541	12
8	24883	58
8	12355	207
8	30990	294
8	8757	3
8	28084	14
8	27406	130
8	12200	3
8	7162	159
8	14477	22
8	20162	107
8	31001	18
8	13954	5
8	23821	2
8	32562	5
8	27205	1
8	8222	2
8	561	114
8	18674	4
8	17225	13
8	24907	50
8	29443	57
8	4623	25
8	8778	1
8	23274	17
8	5136	8
8	7701	122
8	13423	153
8	1347	1
8	29928	36
8	18684	24
8	24384	2
8	22233	13
8	25929	48
8	5143	834
8	10849	23
8	31029	114
8	10850	59
8	15008	26
8	32963	47
8	82	9
8	21704	296
8	1591	11
8	18705	10
8	29468	1
8	17230	20
8	16672	214
8	19712	16
8	3544	37
8	8259	7
8	10873	2
8	28939	1
8	17215	4
8	2125	4
8	10822	25
8	18247	1
8	2641	113
8	19220	40
8	3241	3
8	5474	4
8	18252	47
8	8278	18
8	27951	52
8	19226	1
8	23313	102
8	4165	7
8	21909	3
8	16703	1
8	11503	57
8	3653	2
8	23359	20
8	28459	27
8	3684	56
8	18745	220
8	24480	14
8	12432	5
8	18642	70
8	18079	3
8	18750	15
8	26972	2
8	12938	1
8	3189	29
8	7244	20
8	12424	11
8	30039	3
8	634	90
8	7254	21
8	7246	17
8	8307	4
8	32633	52
8	13487	5
8	1139	8
8	12957	3
8	2166	9
8	21762	154
8	8846	25
8	17763	5
8	28990	5
8	6751	19
8	24455	23
8	30050	13
8	17267	24
8	8321	1
8	19774	4
8	29000	7
8	9890	25
8	27991	81
8	6276	4
8	2187	1
8	26734	2
8	26009	35
8	24336	147
8	26010	513
8	29538	16
8	1166	9
8	12216	10
8	23935	1
8	8344	2
8	11970	10
8	7275	32
8	1662	1
8	17789	97
8	19280	9
8	16758	33
8	29547	67
8	21793	51
8	7278	949
8	28517	6
8	31139	8
8	17301	1
8	9917	287
8	28013	5
8	169	5
8	8877	2
8	20812	691
8	24612	9
8	20818	37
8	2039	3
8	11493	70
8	21817	1
8	14094	5
8	21316	7
8	20303	4
8	31057	8
8	15717	22
8	18817	5
8	13017	1
8	32697	16
8	28558	1
8	7832	12
8	20839	2
8	17656	2
8	7316	17
8	28047	3
8	13031	6
8	18334	140
8	9953	10
8	15734	2
8	2248	221
8	9426	36
8	32706	51
8	4266	3
8	17824	214
8	8404	3
8	9430	5
8	15171	2
8	30136	6
8	222	39
8	15739	2
8	6343	9
8	17836	8
8	29087	34
8	32728	6
8	19915	1
8	14656	1
8	14665	23
8	3764	42
8	29609	24
8	7351	14
8	28133	9
8	28076	1
8	32233	20
8	29615	188
8	6855	2
8	27577	4
8	15266	106
8	16283	18
8	5326	5
8	12058	52
8	24555	15
8	12061	2
8	14979	4
8	30678	4
8	10123	1
8	19361	2875
8	17863	4
8	18868	2
8	10720	4
8	23139	169
8	9659	22
8	4312	36
8	29338	157
8	22419	6
8	24176	53
8	19381	1
8	26082	1
8	1250	7
8	1251	3
8	30455	262
8	29647	5
8	10008	1
8	13107	33
8	15790	19
8	17386	1
8	9486	36
8	9789	53
8	26022	1
8	25594	9
8	9488	4
8	18400	1
8	31240	51
8	1259	9
8	5386	97
8	25601	2
8	13641	2
8	4333	12
8	14190	9
8	793	5
8	29156	7
8	13646	43
8	15810	4
8	15811	880
8	4858	136
8	14718	35
8	1068	7
8	1807	145
8	24613	4
8	12107	58
8	6403	17
8	21924	12
8	3349	7
8	5935	112
8	25482	1
8	28132	2
8	14732	6
8	24078	23
8	10545	4
8	808	30
8	32756	37
8	21370	65
8	3358	49
8	17919	3
8	15830	12
8	25149	13
8	21942	7
8	27642	1
8	31277	19
8	4885	768
8	23547	1
8	30251	2
8	12132	16
8	13167	7
8	6937	24
8	11623	7
8	16369	4
8	17442	4
8	14771	1
8	3941	99
8	31295	207
8	14246	190
8	28765	12
8	9546	16
8	21193	46
8	20444	165
8	26198	187
8	18466	183
8	6859	3
8	22504	45
8	6056	40
8	27261	2
8	25182	9
8	16384	1
8	9553	10
8	31303	1
8	1330	4
8	27680	31
8	21447	3
8	18475	78
8	12385	12
8	11300	51
8	27194	1135
8	27687	166
8	13198	1
8	27198	25
8	3880	46
8	13379	8
8	2895	26
8	17963	29
8	30283	1
8	29225	10
8	24898	90
8	18485	509
8	22530	19
8	31826	14
8	28700	48
8	23059	30
8	16018	9
8	28703	2
8	17484	49
8	13072	3
8	25701	1
8	32382	2
8	4428	25
8	16420	185
8	12526	8
8	31344	51
8	4324	4
8	18503	1
8	31852	104
8	16427	226
8	10315	1
8	6478	1
8	893	6
8	30819	13
8	16114	6
8	16436	30
8	32392	4
8	31358	19
8	25235	3
8	31862	5
8	15916	8
8	14307	16
8	25722	13
8	6994	1
8	12204	31
8	30835	125
8	18018	41
8	18521	7
8	18025	79
8	19508	23
8	29274	1377
8	27264	23
8	32918	75
8	2432	1
8	9125	40
8	9621	212
8	29280	4
8	17518	89
8	31384	400
8	28752	40
8	28252	1
8	2446	1
8	4304	2
8	18545	17
8	6696	81
8	32421	11
8	3457	38
8	14340	9
8	7535	16
8	15404	5
8	32426	104
8	8638	1
8	16491	66
8	4485	11
8	29823	13
8	14349	13
8	10685	94
8	5005	179
8	30884	4
8	32244	26
8	2464	6
8	17036	3
8	7552	289
8	9144	1
8	11841	38
8	8080	59
8	22082	7
8	7557	65
8	23143	9
8	9163	75
8	11290	14
8	5512	8
8	20052	24
8	8352	4
8	11741	8
8	16125	13
8	13836	23
8	22623	1
8	20560	25
8	31424	13
8	2991	9
8	15432	61
8	29848	7
8	11757	37
8	24655	12
8	25755	22
8	21571	114
8	25578	78
8	16526	1
8	16926	24
8	22636	2
8	2495	45
8	8113	29
8	9688	3
8	22114	9
8	14388	7
8	9690	37
8	4522	23
8	1462	29
8	27330	1
8	21593	26
8	22601	1
8	32479	72
8	18433	12
8	2514	1
8	12288	1
8	15471	1
8	13875	1
8	19601	417
8	32488	15
8	18114	4
8	27822	18
8	5564	82
8	19608	17
8	4033	44
8	12817	2
8	31466	7
8	7628	61
8	1000	4
8	20609	25
8	28331	1
8	3041	42
8	11793	7
8	4555	4
8	490	7
8	9217	6
8	33038	3
8	31995	15
8	4024	88
8	9736	22
8	4565	159
8	4566	103
8	14432	56
8	33045	13
8	17030	42
8	503	4
9	20755	1
9	2168	1
9	23651	1
9	27602	2
9	10789	1
9	9612	1
9	28494	9
9	27198	6
9	17768	2
9	19510	1
9	19894	1
9	22182	21
9	119	1
9	4854	1
9	27005	1
9	30601	1
9	9136	11
9	31386	6
9	13936	1
9	32938	1
9	9516	9
9	3093	2
9	8752	1
9	5247	1
9	26912	1
9	6917	1
9	9788	1
9	17311	1
9	20818	1
9	16224	1
9	20824	2
9	1291	3
9	5910	1
9	19816	1
9	27421	1
9	20052	1
9	8088	3
9	16645	1
9	21962	1
9	20839	1
9	5401	1
9	31290	2
9	26313	1
9	17701	2
9	7975	5
9	16923	1
9	2248	1
9	11645	1
9	758	2
9	2251	25
9	6341	1
9	5445	1
9	15752	1
9	1570	1
9	19966	1
9	11277	2
9	28578	1
9	18486	5
9	9576	1
9	29609	1
9	24918	1
9	26691	1
9	23308	2
9	23462	2
9	22661	1
9	29748	2
9	16018	5
9	5687	2
9	20602	2
9	29101	1
9	23614	1
9	20231	1
9	4165	1
9	31464	1
9	26607	1
9	18862	1
9	743	1
9	11427	1
9	9856	1
9	10891	1
9	20560	1
9	27224	1
9	12302	2
9	23630	3
9	19351	1
9	24030	3
9	12442	1
9	9786	2
9	4830	2
10	12199	4
10	8314	5
10	29786	146
10	31365	4
10	4064	1068
10	23916	1
10	3920	58
10	6999	2
10	4839	123
10	11317	14
10	11816	284
10	2048	276
10	9890	87
10	31373	75
10	2050	4
10	10926	8
10	13641	1
10	10932	10
10	25224	9
10	15391	183
10	4151	42
10	21284	924
10	30070	1
10	21173	5
10	10534	169
10	31386	3
10	10031	44
10	20035	64
10	19280	223
10	7535	20
10	19153	5
10	25755	7
10	27602	7
10	30469	1
10	16013	14
10	30872	8
10	10159	163
10	14396	2
10	14208	8
10	409	3
10	10956	1
10	14428	13
10	14477	44
10	20818	547
10	14478	24
10	9791	126
10	19041	6
10	14086	6
10	2088	1
10	22082	30
10	7691	24
10	21951	20
10	10054	2
10	8511	32
10	20834	16
10	18679	55
10	13836	99
10	13167	11
10	18077	3
10	8529	62
10	3252	1
10	16388	47
10	2251	20
10	9314	2
10	3544	1789
10	11300	51
10	32104	2
10	21990	44
10	26185	13
10	7860	40
10	12162	1
10	26342	2
10	25335	31
10	15030	11
10	24544	106
10	27205	3
10	20219	347
10	11534	6
10	19854	11
10	14803	126
10	15763	65
10	9459	8
10	21515	2
10	32498	10
10	15050	2
10	3427	13
10	31879	16
10	20301	6
10	21619	1
10	32769	7
10	23639	22
10	8969	5
10	26119	2
10	28278	17
10	20247	7
10	16439	9
11	26892	38
11	5586	72
11	1428	1
11	30961	1
11	12330	1
11	13547	1
11	10262	8
11	10088	228
11	16607	516
11	18642	53
11	5603	27
11	11329	2
11	1527	2
11	14451	70
11	522	9
11	19139	3
11	15699	244
11	23236	1
11	3574	1
11	24336	1
11	18782	7
11	8748	16
11	4594	101
11	8201	57
11	22194	38
11	18652	44
11	6163	137
11	19153	2514
11	1541	373
11	20654	22
11	24884	7
11	6171	17
11	12356	375
11	10292	89
11	28084	257
11	6175	103
11	14476	100
11	20161	49
11	9788	2
11	46	362
11	48	5
11	22788	1
11	11851	1
11	23258	5
11	23260	20
11	32562	2
11	7687	1
11	24902	6
11	3116	2
11	1075	7
11	13967	34
11	21193	58
11	23269	9
11	18679	2
11	9288	4
11	14996	1
11	30510	56
11	9296	16
11	5143	485
11	5144	2
11	21702	6
11	13986	1
11	1264	39
11	8254	6
11	12598	1
11	23288	1
11	1465	17
11	5664	5
11	16672	479
11	18709	413
11	10873	3018
11	24405	5
11	602	36
11	13451	83
11	13999	3
11	17720	5
11	29423	1
11	8807	1
11	19168	25
11	9324	3
11	4158	116
11	16689	12
11	21731	5
11	18252	4
11	15616	8
11	2649	4
